Time,Temp,Target,PWM,FanState,LowerBound,UpperBound
478336,24.87,25,255,1,22.5,27.5
479016,24.87,25,255,1,22.5,27.5
479696,24.87,25,255,1,22.5,27.5
480376,24.87,25,255,1,22.5,27.5
481056,24.87,25,255,1,22.5,27.5
481736,24.94,25,255,1,22.5,27.5
482416,24.94,25,255,1,22.5,27.5
483097,24.94,25,255,1,22.5,27.5
483777,24.94,25,255,1,22.5,27.5
484457,24.94,25,255,1,22.5,27.5
485138,24.94,25,255,1,22.5,27.5
485818,24.94,25,255,1,22.5,27.5
486498,24.94,25,255,1,22.5,27.5
487179,24.94,25,255,1,22.5,27.5
487859,24.94,25,255,1,22.5,27.5
488539,24.94,25,255,1,22.5,27.5
489220,24.94,25,255,1,22.5,27.5
489900,24.94,25,255,1,22.5,27.5
490580,25,25,255,1,22.5,27.5
491260,24.94,25,255,1,22.5,27.5
491940,25,25,255,1,22.5,27.5
492620,25,25,255,1,22.5,27.5
493300,25,25,255,1,22.5,27.5
493980,25,25,255,1,22.5,27.5
494660,25,25,255,1,22.5,27.5
495340,25,25,255,1,22.5,27.5
496020,25,25,255,1,22.5,27.5
496700,25,25,255,1,22.5,27.5
497380,25,25,255,1,22.5,27.5
498060,25,25,255,1,22.5,27.5
498740,25,25,255,1,22.5,27.5
499420,25,25,255,1,22.5,27.5
500100,25,25,255,1,22.5,27.5
500780,25.06,25,255,1,22.5,27.5
501460,25,25,255,1,22.5,27.5
502140,25.06,25,255,1,22.5,27.5
502820,25.06,25,255,1,22.5,27.5
503500,25,25,255,1,22.5,27.5
504180,25.06,25,255,1,22.5,27.5
504860,25.06,25,255,1,22.5,27.5
505540,25.06,25,255,1,22.5,27.5
506220,25.06,25,255,1,22.5,27.5
506900,25.06,25,255,1,22.5,27.5
507580,25.06,25,255,1,22.5,27.5
508260,25.06,25,255,1,22.5,27.5
508940,25.06,25,255,1,22.5,27.5
509620,25.06,25,255,1,22.5,27.5
510300,25.06,25,255,1,22.5,27.5
510980,25.06,25,255,1,22.5,27.5
511660,25.06,25,255,1,22.5,27.5
512340,25.06,25,255,1,22.5,27.5
513020,25.06,25,255,1,22.5,27.5
513700,25.06,25,255,1,22.5,27.5
514380,25.06,25,255,1,22.5,27.5
515060,25.06,25,255,1,22.5,27.5
515740,25.06,25,255,1,22.5,27.5
516420,25.06,25,255,1,22.5,27.5
517100,25.06,25,255,1,22.5,27.5
517780,25.06,25,255,1,22.5,27.5
518460,25.06,25,255,1,22.5,27.5
519140,25.06,25,255,1,22.5,27.5
519820,25.06,25,255,1,22.5,27.5
520500,25.06,25,255,1,22.5,27.5
521180,25.06,25,255,1,22.5,27.5
521860,25.06,25,255,1,22.5,27.5
522540,25.06,25,255,1,22.5,27.5
523220,25.06,25,255,1,22.5,27.5
523900,25.06,25,255,1,22.5,27.5
524580,25.06,25,255,1,22.5,27.5
525260,25.06,25,255,1,22.5,27.5
525940,25.06,25,255,1,22.5,27.5
526620,25.06,25,255,1,22.5,27.5
527300,25.12,25,255,1,22.5,27.5
527980,25.06,25,255,1,22.5,27.5
528660,25.06,25,255,1,22.5,27.5
529340,25.06,25,255,1,22.5,27.5
530020,25.06,25,255,1,22.5,27.5
530700,25.06,25,255,1,22.5,27.5
531380,25.06,25,255,1,22.5,27.5
532060,25.06,25,255,1,22.5,27.5
532740,25.06,25,255,1,22.5,27.5
533420,25.12,25,255,1,22.5,27.5
534100,25.12,25,255,1,22.5,27.5
534780,25.06,25,255,1,22.5,27.5
535460,25.06,25,255,1,22.5,27.5
536140,25.06,25,255,1,22.5,27.5
536820,25.06,25,255,1,22.5,27.5
537500,25.12,25,255,1,22.5,27.5
538180,25.12,25,255,1,22.5,27.5
538860,25.12,25,255,1,22.5,27.5
539540,25.12,25,255,1,22.5,27.5
540220,25.12,25,255,1,22.5,27.5
540900,25.12,25,255,1,22.5,27.5
541580,25.12,25,255,1,22.5,27.5
542260,25.12,25,255,1,22.5,27.5
542940,25.12,25,255,1,22.5,27.5
543620,25.12,25,255,1,22.5,27.5
544300,25.06,25,255,1,22.5,27.5
544980,25.12,25,255,1,22.5,27.5
545660,25.12,25,255,1,22.5,27.5
546340,25.12,25,255,1,22.5,27.5
547020,25.12,25,255,1,22.5,27.5
547700,25.12,25,255,1,22.5,27.5
548380,25.12,25,255,1,22.5,27.5
549060,25.12,25,255,1,22.5,27.5
549740,25.12,25,255,1,22.5,27.5
550420,25.12,25,255,1,22.5,27.5
551100,25.12,25,255,1,22.5,27.5
551780,25.12,25,255,1,22.5,27.5
552460,25.12,25,255,1,22.5,27.5
553140,25.12,25,255,1,22.5,27.5
553820,25.12,25,255,1,22.5,27.5
554500,25.12,25,255,1,22.5,27.5
555180,25.12,25,255,1,22.5,27.5
555860,25.12,25,255,1,22.5,27.5
556540,25.12,25,255,1,22.5,27.5
557220,25.12,25,255,1,22.5,27.5
557900,25.19,25,255,1,22.5,27.5
558580,25.12,25,255,1,22.5,27.5
559260,25.12,25,255,1,22.5,27.5
559940,25.12,25,255,1,22.5,27.5
560620,25.19,25,255,1,22.5,27.5
561300,25.19,25,255,1,22.5,27.5
561980,25.19,25,255,1,22.5,27.5
562660,25.12,25,255,1,22.5,27.5
563340,25.12,25,255,1,22.5,27.5
564020,25.19,25,255,1,22.5,27.5
564700,25.19,25,255,1,22.5,27.5
565380,25.19,25,255,1,22.5,27.5
566060,25.19,25,255,1,22.5,27.5
566740,25.19,25,255,1,22.5,27.5
567420,25.12,25,255,1,22.5,27.5
568100,25.19,25,255,1,22.5,27.5
568780,25.19,25,255,1,22.5,27.5
569460,25.19,25,255,1,22.5,27.5
570140,25.19,25,255,1,22.5,27.5
570820,25.19,25,255,1,22.5,27.5
571500,25.19,25,255,1,22.5,27.5
572180,25.25,25,255,1,22.5,27.5
572860,25.25,25,255,1,22.5,27.5
573540,25.25,25,255,1,22.5,27.5
574220,25.25,25,255,1,22.5,27.5
574900,25.25,25,255,1,22.5,27.5
575580,25.25,25,255,1,22.5,27.5
576260,25.25,25,255,1,22.5,27.5
576940,25.25,25,255,1,22.5,27.5
577620,25.25,25,255,1,22.5,27.5
578300,25.25,25,255,1,22.5,27.5
578980,25.25,25,255,1,22.5,27.5
579660,25.25,25,255,1,22.5,27.5
580340,25.31,25,255,1,22.5,27.5
581020,25.25,25,255,1,22.5,27.5
581700,25.25,25,255,1,22.5,27.5
582380,25.25,25,255,1,22.5,27.5
583060,25.25,25,255,1,22.5,27.5
583740,25.31,25,255,1,22.5,27.5
584420,25.31,25,255,1,22.5,27.5
585100,25.31,25,255,1,22.5,27.5
585780,25.31,25,255,1,22.5,27.5
586460,25.31,25,255,1,22.5,27.5
587140,25.31,25,255,1,22.5,27.5
587820,25.31,25,255,1,22.5,27.5
588500,25.31,25,255,1,22.5,27.5
589180,25.31,25,255,1,22.5,27.5
589860,25.31,25,255,1,22.5,27.5
590540,25.31,25,255,1,22.5,27.5
591220,25.31,25,255,1,22.5,27.5
591900,25.37,25,255,1,22.5,27.5
592580,25.31,25,255,1,22.5,27.5
593260,25.37,25,255,1,22.5,27.5
593940,25.37,25,255,1,22.5,27.5
594620,25.37,25,255,1,22.5,27.5
595300,25.37,25,255,1,22.5,27.5
595980,25.37,25,255,1,22.5,27.5
596660,25.37,25,255,1,22.5,27.5
597340,25.37,25,255,1,22.5,27.5
598020,25.37,25,255,1,22.5,27.5
598700,25.37,25,255,1,22.5,27.5
599380,25.37,25,255,1,22.5,27.5
600060,25.37,25,255,1,22.5,27.5
600740,25.37,25,255,1,22.5,27.5
601420,25.37,25,255,1,22.5,27.5
602100,25.37,25,255,1,22.5,27.5
602780,25.37,25,255,1,22.5,27.5
603460,25.37,25,255,1,22.5,27.5
604140,25.37,25,255,1,22.5,27.5
604820,25.37,25,255,1,22.5,27.5
605500,25.37,25,255,1,22.5,27.5
606180,25.37,25,255,1,22.5,27.5
606860,25.37,25,255,1,22.5,27.5
607540,25.37,25,255,1,22.5,27.5
608220,25.37,25,255,1,22.5,27.5
608900,25.37,25,255,1,22.5,27.5
609580,25.37,25,255,1,22.5,27.5
610260,25.37,25,255,1,22.5,27.5
610940,25.37,25,255,1,22.5,27.5
611620,25.37,25,255,1,22.5,27.5
612300,25.37,25,255,1,22.5,27.5
612980,25.37,25,255,1,22.5,27.5
613660,25.44,25,255,1,22.5,27.5
614340,25.37,25,255,1,22.5,27.5
615020,25.37,25,255,1,22.5,27.5
615700,25.37,25,255,1,22.5,27.5
616380,25.44,25,255,1,22.5,27.5
617060,25.44,25,255,1,22.5,27.5
617740,25.44,25,255,1,22.5,27.5
618420,25.44,25,255,1,22.5,27.5
619100,25.44,25,255,1,22.5,27.5
619780,25.44,25,255,1,22.5,27.5
620460,25.44,25,255,1,22.5,27.5
621140,25.44,25,255,1,22.5,27.5
621820,25.44,25,255,1,22.5,27.5
622499,25.44,25,255,1,22.5,27.5
623180,25.44,25,255,1,22.5,27.5
623860,25.44,25,255,1,22.5,27.5
624540,25.44,25,255,1,22.5,27.5
625220,25.44,25,255,1,22.5,27.5
625900,25.44,25,255,1,22.5,27.5
626580,25.44,25,255,1,22.5,27.5
627260,25.44,25,255,1,22.5,27.5
627940,25.44,25,255,1,22.5,27.5
628620,25.44,25,255,1,22.5,27.5
629300,25.44,25,255,1,22.5,27.5
629980,25.44,25,255,1,22.5,27.5
630660,25.5,25,255,1,22.5,27.5
631340,25.44,25,255,1,22.5,27.5
632020,25.44,25,255,1,22.5,27.5
632700,25.5,25,255,1,22.5,27.5
633380,25.5,25,255,1,22.5,27.5
634060,25.44,25,255,1,22.5,27.5
634740,25.5,25,255,1,22.5,27.5
635420,25.5,25,255,1,22.5,27.5
636100,25.5,25,255,1,22.5,27.5
636780,25.5,25,255,1,22.5,27.5
637460,25.5,25,255,1,22.5,27.5
638140,25.5,25,255,1,22.5,27.5
638819,25.5,25,255,1,22.5,27.5
639500,25.5,25,255,1,22.5,27.5
640180,25.5,25,255,1,22.5,27.5
640859,25.5,25,255,1,22.5,27.5
641540,25.5,25,255,1,22.5,27.5
642220,25.5,25,255,1,22.5,27.5
642899,25.5,25,255,1,22.5,27.5
643580,25.5,25,255,1,22.5,27.5
644260,25.56,25,255,1,22.5,27.5
644939,25.56,25,255,1,22.5,27.5
645620,25.56,25,255,1,22.5,27.5
646300,25.56,25,255,1,22.5,27.5
646979,25.56,25,255,1,22.5,27.5
647660,25.56,25,255,1,22.5,27.5
648340,25.56,25,255,1,22.5,27.5
649019,25.56,25,255,1,22.5,27.5
649700,25.56,25,255,1,22.5,27.5
650380,25.56,25,255,1,22.5,27.5
651059,25.56,25,255,1,22.5,27.5
651740,25.56,25,255,1,22.5,27.5
652420,25.56,25,255,1,22.5,27.5
653099,25.56,25,255,1,22.5,27.5
653780,25.56,25,255,1,22.5,27.5
654460,25.56,25,255,1,22.5,27.5
655139,25.56,25,255,1,22.5,27.5
655820,25.56,25,255,1,22.5,27.5
656500,25.56,25,255,1,22.5,27.5
657179,25.56,25,255,1,22.5,27.5
657860,25.56,25,255,1,22.5,27.5
658540,25.56,25,255,1,22.5,27.5
659219,25.56,25,255,1,22.5,27.5
659900,25.56,25,255,1,22.5,27.5
660580,25.56,25,255,1,22.5,27.5
661259,25.56,25,255,1,22.5,27.5
661940,25.56,25,255,1,22.5,27.5
662620,25.62,25,255,1,22.5,27.5
663299,25.56,25,255,1,22.5,27.5
663980,25.56,25,255,1,22.5,27.5
664660,25.56,25,255,1,22.5,27.5
665339,25.56,25,255,1,22.5,27.5
666020,25.56,25,255,1,22.5,27.5
666700,25.56,25,255,1,22.5,27.5
667379,25.56,25,255,1,22.5,27.5
668060,25.56,25,255,1,22.5,27.5
668740,25.56,25,255,1,22.5,27.5
669419,25.56,25,255,1,22.5,27.5
670100,25.62,25,255,1,22.5,27.5
670780,25.56,25,255,1,22.5,27.5
671459,25.56,25,255,1,22.5,27.5
672140,25.62,25,255,1,22.5,27.5
672820,25.62,25,255,1,22.5,27.5
673499,25.62,25,255,1,22.5,27.5
674180,25.62,25,255,1,22.5,27.5
674860,25.62,25,255,1,22.5,27.5
675539,25.62,25,255,1,22.5,27.5
676220,25.62,25,255,1,22.5,27.5
676900,25.62,25,255,1,22.5,27.5
677579,25.62,25,255,1,22.5,27.5
678260,25.62,25,255,1,22.5,27.5
678940,25.62,25,255,1,22.5,27.5
679619,25.62,25,255,1,22.5,27.5
680300,25.62,25,255,1,22.5,27.5
680980,25.62,25,255,1,22.5,27.5
681659,25.56,25,255,1,22.5,27.5
682340,25.62,25,255,1,22.5,27.5
683020,25.62,25,255,1,22.5,27.5
683699,25.62,25,255,1,22.5,27.5
684380,25.62,25,255,1,22.5,27.5
685060,25.62,25,255,1,22.5,27.5
685739,25.62,25,255,1,22.5,27.5
686420,25.62,25,255,1,22.5,27.5
687100,25.62,25,255,1,22.5,27.5
687780,25.62,25,255,1,22.5,27.5
688460,25.62,25,255,1,22.5,27.5
689140,25.62,25,255,1,22.5,27.5
689819,25.56,25,255,1,22.5,27.5
690500,25.62,25,255,1,22.5,27.5
691180,25.62,25,255,1,22.5,27.5
691859,25.62,25,255,1,22.5,27.5
692540,25.62,25,255,1,22.5,27.5
693220,25.56,25,255,1,22.5,27.5
693899,25.62,25,255,1,22.5,27.5
694580,25.62,25,255,1,22.5,27.5
695260,25.62,25,255,1,22.5,27.5
695939,25.62,25,255,1,22.5,27.5
696620,25.62,25,255,1,22.5,27.5
697300,25.62,25,255,1,22.5,27.5
697979,25.62,25,255,1,22.5,27.5
698660,25.62,25,255,1,22.5,27.5
699340,25.62,25,255,1,22.5,27.5
700019,25.62,25,255,1,22.5,27.5
700700,25.62,25,255,1,22.5,27.5
701380,25.62,25,255,1,22.5,27.5
702059,25.62,25,255,1,22.5,27.5
702740,25.62,25,255,1,22.5,27.5
703420,25.62,25,255,1,22.5,27.5
704100,25.62,25,255,1,22.5,27.5
704780,25.62,25,255,1,22.5,27.5
705460,25.62,25,255,1,22.5,27.5
706140,25.62,25,255,1,22.5,27.5
706820,25.62,25,255,1,22.5,27.5
707500,25.62,25,255,1,22.5,27.5
708179,25.62,25,255,1,22.5,27.5
708860,25.62,25,255,1,22.5,27.5
709540,25.62,25,255,1,22.5,27.5
710219,25.62,25,255,1,22.5,27.5
710900,25.62,25,255,1,22.5,27.5
711580,25.62,25,255,1,22.5,27.5
712260,25.62,25,255,1,22.5,27.5
712940,25.62,25,255,1,22.5,27.5
713620,25.62,25,255,1,22.5,27.5
714299,25.62,25,255,1,22.5,27.5
714980,25.62,25,255,1,22.5,27.5
715660,25.62,25,255,1,22.5,27.5
716339,25.62,25,255,1,22.5,27.5
717020,25.62,25,255,1,22.5,27.5
717700,25.62,25,255,1,22.5,27.5
718379,25.62,25,255,1,22.5,27.5
719060,25.62,25,255,1,22.5,27.5
719740,25.62,25,255,1,22.5,27.5
720419,25.62,25,255,1,22.5,27.5
721100,25.62,25,255,1,22.5,27.5
721780,25.62,25,255,1,22.5,27.5
722459,25.62,25,255,1,22.5,27.5
723140,25.62,25,255,1,22.5,27.5
723820,25.62,25,255,1,22.5,27.5
724500,25.62,25,255,1,22.5,27.5
725180,25.62,25,255,1,22.5,27.5
725860,25.62,25,255,1,22.5,27.5
726540,25.62,25,255,1,22.5,27.5
727220,25.62,25,255,1,22.5,27.5
727900,25.62,25,255,1,22.5,27.5
728579,25.62,25,255,1,22.5,27.5
729260,25.62,25,255,1,22.5,27.5
729940,25.62,25,255,1,22.5,27.5
730619,25.62,25,255,1,22.5,27.5
731300,25.62,25,255,1,22.5,27.5
731980,25.62,25,255,1,22.5,27.5
732659,25.62,25,255,1,22.5,27.5
733340,25.62,25,255,1,22.5,27.5
734020,25.62,25,255,1,22.5,27.5
734699,25.62,25,255,1,22.5,27.5
735380,25.62,25,255,1,22.5,27.5
736060,25.62,25,255,1,22.5,27.5
736739,25.62,25,255,1,22.5,27.5
737420,25.62,25,255,1,22.5,27.5
738100,25.62,25,255,1,22.5,27.5
738779,25.62,25,255,1,22.5,27.5
739460,25.62,25,255,1,22.5,27.5
740140,25.62,25,255,1,22.5,27.5
740819,25.62,25,255,1,22.5,27.5
741500,25.62,25,255,1,22.5,27.5
742180,25.62,25,255,1,22.5,27.5
742859,25.62,25,255,1,22.5,27.5
743540,25.62,25,255,1,22.5,27.5
744220,25.62,25,255,1,22.5,27.5
744899,25.62,25,255,1,22.5,27.5
745580,25.62,25,255,1,22.5,27.5
746260,25.62,25,255,1,22.5,27.5
746939,25.62,25,255,1,22.5,27.5
747620,25.62,25,255,1,22.5,27.5
748300,25.62,25,255,1,22.5,27.5
748979,25.62,25,255,1,22.5,27.5
749660,25.62,25,255,1,22.5,27.5
750340,25.62,25,255,1,22.5,27.5
751019,25.62,25,255,1,22.5,27.5
751700,25.62,25,255,1,22.5,27.5
752380,25.62,25,255,1,22.5,27.5
753059,25.62,25,255,1,22.5,27.5
753740,25.62,25,255,1,22.5,27.5
754420,25.62,25,255,1,22.5,27.5
755099,25.62,25,255,1,22.5,27.5
755780,25.62,25,255,1,22.5,27.5
756460,25.62,25,255,1,22.5,27.5
757139,25.62,25,255,1,22.5,27.5
757820,25.62,25,255,1,22.5,27.5
758500,25.62,25,255,1,22.5,27.5
759179,25.62,25,255,1,22.5,27.5
759860,25.56,25,255,1,22.5,27.5
760540,25.62,25,255,1,22.5,27.5
761219,25.56,25,255,1,22.5,27.5
761900,25.56,25,255,1,22.5,27.5
762580,25.56,25,255,1,22.5,27.5
763259,25.56,25,255,1,22.5,27.5
763940,25.62,25,255,1,22.5,27.5
764620,25.62,25,255,1,22.5,27.5
765299,25.56,25,255,1,22.5,27.5
765980,25.56,25,255,1,22.5,27.5
766660,25.56,25,255,1,22.5,27.5
767339,25.56,25,255,1,22.5,27.5
768020,25.56,25,255,1,22.5,27.5
768700,25.62,25,255,1,22.5,27.5
769379,25.56,25,255,1,22.5,27.5
770060,25.56,25,255,1,22.5,27.5
770740,25.62,25,255,1,22.5,27.5
771419,25.56,25,255,1,22.5,27.5
772100,25.62,25,255,1,22.5,27.5
772780,25.56,25,255,1,22.5,27.5
773459,25.62,25,255,1,22.5,27.5
774140,25.56,25,255,1,22.5,27.5
774820,25.56,25,255,1,22.5,27.5
775499,25.62,25,255,1,22.5,27.5
776180,25.62,25,255,1,22.5,27.5
776860,25.62,25,255,1,22.5,27.5
777539,25.56,25,255,1,22.5,27.5
778220,25.56,25,255,1,22.5,27.5
778900,25.62,25,255,1,22.5,27.5
779579,25.56,25,255,1,22.5,27.5
780260,25.56,25,255,1,22.5,27.5
780940,25.56,25,255,1,22.5,27.5
781619,25.56,25,255,1,22.5,27.5
782300,25.56,25,255,1,22.5,27.5
782980,25.56,25,255,1,22.5,27.5
783659,25.56,25,255,1,22.5,27.5
784340,25.56,25,255,1,22.5,27.5
785020,25.56,25,255,1,22.5,27.5
785699,25.56,25,255,1,22.5,27.5
786380,25.62,25,255,1,22.5,27.5
787060,25.62,25,255,1,22.5,27.5
787739,25.56,25,255,1,22.5,27.5
788420,25.56,25,255,1,22.5,27.5
789100,25.56,25,255,1,22.5,27.5
789779,25.56,25,255,1,22.5,27.5
790460,25.56,25,255,1,22.5,27.5
791140,25.56,25,255,1,22.5,27.5
791819,25.56,25,255,1,22.5,27.5
792500,25.56,25,255,1,22.5,27.5
793180,25.56,25,255,1,22.5,27.5
793859,25.56,25,255,1,22.5,27.5
794540,25.56,25,255,1,22.5,27.5
795220,25.56,25,255,1,22.5,27.5
795900,25.56,25,255,1,22.5,27.5
796580,25.56,25,255,1,22.5,27.5
797260,25.56,25,255,1,22.5,27.5
797939,25.56,25,255,1,22.5,27.5
798620,25.56,25,255,1,22.5,27.5
799300,25.56,25,255,1,22.5,27.5
799979,25.56,25,255,1,22.5,27.5
800660,25.56,25,255,1,22.5,27.5
801340,25.56,25,255,1,22.5,27.5
802019,25.56,25,255,1,22.5,27.5
802700,25.56,25,255,1,22.5,27.5
803380,25.56,25,255,1,22.5,27.5
804059,25.56,25,255,1,22.5,27.5
804740,25.56,25,255,1,22.5,27.5
805420,25.56,25,255,1,22.5,27.5
806099,25.56,25,255,1,22.5,27.5
806780,25.56,25,255,1,22.5,27.5
807460,25.56,25,255,1,22.5,27.5
808139,25.56,25,255,1,22.5,27.5
808820,25.56,25,255,1,22.5,27.5
809500,25.56,25,255,1,22.5,27.5
810179,25.56,25,255,1,22.5,27.5
810860,25.56,25,255,1,22.5,27.5
811540,25.56,25,255,1,22.5,27.5
812219,25.56,25,255,1,22.5,27.5
812900,25.56,25,255,1,22.5,27.5
813580,25.56,25,255,1,22.5,27.5
814259,25.56,25,255,1,22.5,27.5
814940,25.56,25,255,1,22.5,27.5
815620,25.56,25,255,1,22.5,27.5
816299,25.62,25,255,1,22.5,27.5
816980,25.56,25,255,1,22.5,27.5
817660,25.56,25,255,1,22.5,27.5
818339,25.56,25,255,1,22.5,27.5
819020,25.62,25,255,1,22.5,27.5
819700,25.56,25,255,1,22.5,27.5
820379,25.56,25,255,1,22.5,27.5
821060,25.56,25,255,1,22.5,27.5
821740,25.56,25,255,1,22.5,27.5
822419,25.62,25,255,1,22.5,27.5
823100,25.56,25,255,1,22.5,27.5
823780,25.56,25,255,1,22.5,27.5
824459,25.56,25,255,1,22.5,27.5
825140,25.56,25,255,1,22.5,27.5
825820,25.56,25,255,1,22.5,27.5
826499,25.56,25,255,1,22.5,27.5
827180,25.56,25,255,1,22.5,27.5
827860,25.56,25,255,1,22.5,27.5
828539,25.56,25,255,1,22.5,27.5
829220,25.56,25,255,1,22.5,27.5
829900,25.56,25,255,1,22.5,27.5
830579,25.56,25,255,1,22.5,27.5
831260,25.56,25,255,1,22.5,27.5
831940,25.56,25,255,1,22.5,27.5
832619,25.56,25,255,1,22.5,27.5
833300,25.56,25,255,1,22.5,27.5
833980,25.56,25,255,1,22.5,27.5
834660,25.56,25,255,1,22.5,27.5
835340,25.56,25,255,1,22.5,27.5
836020,25.56,25,255,1,22.5,27.5
836700,25.56,25,255,1,22.5,27.5
837380,25.56,25,255,1,22.5,27.5
838060,25.56,25,255,1,22.5,27.5
838739,25.56,25,255,1,22.5,27.5
839420,25.56,25,255,1,22.5,27.5
840100,25.56,25,255,1,22.5,27.5
840779,25.56,25,255,1,22.5,27.5
841460,25.56,25,255,1,22.5,27.5
842140,25.56,25,255,1,22.5,27.5
842819,25.56,25,255,1,22.5,27.5
843500,25.56,25,255,1,22.5,27.5
844180,25.56,25,255,1,22.5,27.5
844859,25.56,25,255,1,22.5,27.5
845540,25.56,25,255,1,22.5,27.5
846220,25.56,25,255,1,22.5,27.5
846900,25.56,25,255,1,22.5,27.5
847580,25.56,25,255,1,22.5,27.5
848260,25.56,25,255,1,22.5,27.5
848939,25.56,25,255,1,22.5,27.5
849620,25.56,25,255,1,22.5,27.5
850300,25.56,25,255,1,22.5,27.5
850979,25.56,25,255,1,22.5,27.5
851660,25.56,25,255,1,22.5,27.5
852340,25.56,25,255,1,22.5,27.5
853020,25.56,25,255,1,22.5,27.5
853700,25.56,25,255,1,22.5,27.5
854380,25.56,25,255,1,22.5,27.5
855060,25.56,25,255,1,22.5,27.5
855740,25.56,25,255,1,22.5,27.5
856420,25.56,25,255,1,22.5,27.5
857100,25.56,25,255,1,22.5,27.5
857780,25.56,25,255,1,22.5,27.5
858460,25.56,25,255,1,22.5,27.5
859139,25.56,25,255,1,22.5,27.5
859820,25.56,25,255,1,22.5,27.5
860500,25.56,25,255,1,22.5,27.5
861180,25.56,25,255,1,22.5,27.5
861860,25.56,25,255,1,22.5,27.5
862540,25.56,25,255,1,22.5,27.5
863220,25.56,25,255,1,22.5,27.5
863900,25.56,25,255,1,22.5,27.5
864580,25.56,25,255,1,22.5,27.5
865260,25.56,25,255,1,22.5,27.5
865940,25.56,25,255,1,22.5,27.5
866620,25.56,25,255,1,22.5,27.5
867300,25.56,25,255,1,22.5,27.5
867980,25.56,25,255,1,22.5,27.5
868660,25.56,25,255,1,22.5,27.5
869339,25.56,25,255,1,22.5,27.5
870020,25.56,25,255,1,22.5,27.5
870700,25.56,25,255,1,22.5,27.5
871379,25.56,25,255,1,22.5,27.5
872060,25.56,25,255,1,22.5,27.5
872740,25.56,25,255,1,22.5,27.5
873419,25.56,25,255,1,22.5,27.5
874100,25.56,25,255,1,22.5,27.5
874780,25.56,25,255,1,22.5,27.5
875459,25.56,25,255,1,22.5,27.5
876140,25.56,25,255,1,22.5,27.5
876820,25.56,25,255,1,22.5,27.5
877499,25.56,25,255,1,22.5,27.5
878180,25.56,25,255,1,22.5,27.5
878860,25.56,25,255,1,22.5,27.5
879539,25.56,25,255,1,22.5,27.5
880220,25.56,25,255,1,22.5,27.5
880900,25.56,25,255,1,22.5,27.5
881579,25.56,25,255,1,22.5,27.5
882260,25.56,25,255,1,22.5,27.5
882940,25.56,25,255,1,22.5,27.5
883619,25.56,25,255,1,22.5,27.5
884300,25.56,25,255,1,22.5,27.5
884980,25.62,25,255,1,22.5,27.5
885659,25.56,25,255,1,22.5,27.5
886340,25.62,25,255,1,22.5,27.5
887020,25.62,25,255,1,22.5,27.5
887699,25.62,25,255,1,22.5,27.5
888380,25.62,25,255,1,22.5,27.5
889060,25.62,25,255,1,22.5,27.5
889739,25.62,25,255,1,22.5,27.5
890420,25.62,25,255,1,22.5,27.5
891100,25.62,25,255,1,22.5,27.5
891779,25.62,25,255,1,22.5,27.5
892460,25.62,25,255,1,22.5,27.5
893140,25.62,25,255,1,22.5,27.5
893819,25.62,25,255,1,22.5,27.5
894500,25.62,25,255,1,22.5,27.5
895180,25.62,25,255,1,22.5,27.5
895859,25.62,25,255,1,22.5,27.5
896540,25.62,25,255,1,22.5,27.5
897220,25.62,25,255,1,22.5,27.5
897899,25.62,25,255,1,22.5,27.5
898580,25.62,25,255,1,22.5,27.5
899260,25.62,25,255,1,22.5,27.5
899939,25.62,25,255,1,22.5,27.5
900620,25.62,25,255,1,22.5,27.5
901300,25.62,25,255,1,22.5,27.5
901979,25.62,25,255,1,22.5,27.5
902660,25.62,25,255,1,22.5,27.5
903340,25.62,25,255,1,22.5,27.5
904019,25.62,25,255,1,22.5,27.5
904700,25.62,25,255,1,22.5,27.5
905380,25.62,25,255,1,22.5,27.5
906059,25.62,25,255,1,22.5,27.5
906740,25.62,25,255,1,22.5,27.5
907420,25.62,25,255,1,22.5,27.5
908099,25.62,25,255,1,22.5,27.5
908780,25.62,25,255,1,22.5,27.5
909460,25.62,25,255,1,22.5,27.5
910139,25.62,25,255,1,22.5,27.5
910820,25.62,25,255,1,22.5,27.5
911500,25.62,25,255,1,22.5,27.5
912179,25.62,25,255,1,22.5,27.5
912860,25.62,25,255,1,22.5,27.5
913540,25.62,25,255,1,22.5,27.5
914219,25.62,25,255,1,22.5,27.5
914900,25.62,25,255,1,22.5,27.5
915580,25.62,25,255,1,22.5,27.5
916259,25.62,25,255,1,22.5,27.5
916940,25.62,25,255,1,22.5,27.5
917619,25.62,25,255,1,22.5,27.5
918299,25.62,25,255,1,22.5,27.5
918980,25.62,25,255,1,22.5,27.5
919660,25.62,25,255,1,22.5,27.5
920339,25.62,25,255,1,22.5,27.5
921020,25.62,25,255,1,22.5,27.5
921700,25.62,25,255,1,22.5,27.5
922379,25.62,25,255,1,22.5,27.5
923060,25.62,25,255,1,22.5,27.5
923740,25.69,25,255,1,22.5,27.5
924419,25.69,25,255,1,22.5,27.5
925100,25.69,25,255,1,22.5,27.5
925780,25.69,25,255,1,22.5,27.5
926459,25.69,25,255,1,22.5,27.5
927140,25.69,25,255,1,22.5,27.5
927820,25.69,25,255,1,22.5,27.5
928499,25.69,25,255,1,22.5,27.5
929180,25.69,25,255,1,22.5,27.5
929860,25.69,25,255,1,22.5,27.5
930539,25.69,25,255,1,22.5,27.5
